t	x_d	y_d	theta_d	Vr	oz	Vdot
155.800000	22.588942	-9.302495	-1.572254	0.200000	0.000000	0.000000
155.900000	22.588913	-9.322495	-1.572254	0.200000	0.000000	0.000000
156.000000	22.588883	-9.342495	-1.572254	0.200000	0.000000	0.000000
156.100000	22.588854	-9.362495	-1.572254	0.200000	0.000000	0.000000
156.200000	22.588825	-9.382495	-1.572254	0.200000	0.000000	0.000000
156.300000	22.588796	-9.402495	-1.572254	0.200000	0.000000	0.000000
156.400000	22.588767	-9.422495	-1.572254	0.200000	0.000000	0.000000
156.500000	22.588738	-9.442495	-1.572254	0.200000	0.000000	0.000000
156.600000	22.588708	-9.462495	-1.572254	0.200000	0.000000	0.000000
156.700000	22.588679	-9.482495	-1.572254	0.200000	0.000000	0.000000
156.800000	22.588650	-9.502495	-1.572254	0.200000	0.000000	0.000000
156.900000	22.588621	-9.522495	-1.572254	0.200000	0.000000	0.000000
157.000000	22.588592	-9.542495	-1.572254	0.200000	0.000000	0.000000
157.100000	22.588563	-9.562495	-1.572254	0.200000	0.000000	0.000000
157.200000	22.588534	-9.582495	-1.572254	0.200000	0.000000	0.000000
157.300000	22.588504	-9.602495	-1.572254	0.200000	0.000000	0.000000
157.400000	22.588475	-9.622495	-1.572254	0.200000	0.000000	0.000000
157.500000	22.588446	-9.642495	-1.572254	0.200000	0.000000	0.000000
157.600000	22.588417	-9.662495	-1.572254	0.200000	0.000000	0.000000
157.700000	22.588388	-9.682495	-1.572254	0.200000	0.000000	0.000000
157.800000	22.588359	-9.702495	-1.572254	0.200000	0.000000	0.000000
157.900000	22.588329	-9.722495	-1.572254	0.200000	0.000000	0.000000
158.000000	22.588300	-9.742495	-1.572254	0.200000	0.000000	0.000000
158.100000	22.588271	-9.762495	-1.572254	0.200000	0.000000	0.000000
158.200000	22.588242	-9.782495	-1.572254	0.200000	0.000000	0.000000
158.300000	22.588213	-9.802494	-1.572254	0.200000	0.000000	0.000000
158.400000	22.588184	-9.822494	-1.572254	0.200000	0.000000	0.000000
158.500000	22.588154	-9.842494	-1.572254	0.200000	0.000000	0.000000
158.600000	22.588125	-9.862494	-1.572254	0.200000	0.000000	0.000000
158.700000	22.588096	-9.882494	-1.572254	0.200000	0.000000	0.000000
158.800000	22.588067	-9.902494	-1.572254	0.200000	0.000000	0.000000
158.900000	22.588038	-9.922494	-1.572254	0.200000	0.000000	0.000000
159.000000	22.588009	-9.942494	-1.572254	0.200000	0.000000	0.000000
159.100000	22.587979	-9.962494	-1.572254	0.200000	0.000000	0.000000
159.200000	22.587950	-9.982494	-1.572254	0.200000	0.000000	0.000000
159.300000	22.587921	-10.002494	-1.572254	0.200000	0.000000	0.000000
159.400000	22.587892	-10.022494	-1.572254	0.200000	0.000000	0.000000
159.500000	22.587863	-10.042494	-1.572254	0.200000	0.000000	0.000000
159.600000	22.587834	-10.062494	-1.572254	0.200000	0.000000	0.000000
159.700000	22.587805	-10.082494	-1.572254	0.200000	0.000000	0.000000
159.800000	22.587775	-10.102494	-1.572254	0.200000	0.000000	0.000000
159.900000	22.587746	-10.122494	-1.572254	0.200000	0.000000	0.000000
160.000000	22.587717	-10.142494	-1.572254	0.200000	0.000000	0.000000
160.100000	22.587688	-10.162494	-1.572254	0.200000	0.000000	0.000000
160.200000	22.587659	-10.182494	-1.572254	0.200000	0.000000	0.000000
160.300000	22.587630	-10.202494	-1.572254	0.200000	0.000000	0.000000
160.400000	22.587600	-10.222494	-1.572254	0.200000	0.000000	0.000000
160.500000	22.587571	-10.242494	-1.572254	0.200000	0.000000	0.000000
160.600000	22.587542	-10.262494	-1.572254	0.200000	0.000000	0.000000
160.700000	22.587513	-10.282494	-1.572254	0.200000	0.000000	0.000000
160.800000	22.587484	-10.302494	-1.572254	0.200000	0.000000	0.000000
160.900000	22.587455	-10.322494	-1.572254	0.200000	0.000000	0.000000
161.000000	22.587425	-10.342494	-1.572254	0.200000	0.000000	0.000000
161.100000	22.587396	-10.362494	-1.572254	0.200000	0.000000	0.000000
161.200000	22.587367	-10.382494	-1.572254	0.200000	0.000000	0.000000
161.300000	22.587338	-10.402494	-1.572254	0.200000	0.000000	0.000000
161.400000	22.587309	-10.422494	-1.572254	0.200000	0.000000	0.000000
161.500000	22.587280	-10.442494	-1.572254	0.200000	0.000000	0.000000
161.600000	22.587250	-10.462494	-1.572254	0.200000	0.000000	0.000000
161.700000	22.587221	-10.482494	-1.572254	0.200000	0.000000	0.000000
161.800000	22.587192	-10.502494	-1.572254	0.200000	0.000000	0.000000
161.900000	22.587163	-10.522494	-1.572254	0.200000	0.000000	0.000000
162.000000	22.587134	-10.542494	-1.572254	0.200000	0.000000	0.000000
162.100000	22.587105	-10.562494	-1.572254	0.200000	0.000000	0.000000
162.200000	22.587076	-10.582494	-1.572254	0.200000	0.000000	0.000000
162.300000	22.587046	-10.602494	-1.572254	0.200000	0.000000	0.000000
162.400000	22.587017	-10.622494	-1.572254	0.200000	0.000000	0.000000
162.500000	22.586988	-10.642494	-1.572254	0.200000	0.000000	0.000000
162.600000	22.586959	-10.662494	-1.572254	0.200000	0.000000	0.000000
162.700000	22.586930	-10.682494	-1.572254	0.200000	0.000000	0.000000
162.800000	22.586901	-10.702494	-1.572254	0.200000	0.000000	0.000000
162.900000	22.586871	-10.722494	-1.572254	0.200000	0.000000	0.000000
163.000000	22.586842	-10.742493	-1.572254	0.200000	0.000000	0.000000
163.100000	22.586813	-10.762493	-1.572254	0.200000	0.000000	0.000000
163.200000	22.586784	-10.782493	-1.572254	0.200000	0.000000	0.000000
163.300000	22.586755	-10.802493	-1.572254	0.200000	0.000000	0.000000
163.400000	22.586726	-10.822493	-1.572254	0.200000	0.000000	0.000000
163.500000	22.586696	-10.842493	-1.572254	0.200000	0.000000	0.000000
163.600000	22.586667	-10.862493	-1.572254	0.200000	0.000000	0.000000
163.700000	22.586638	-10.882493	-1.572254	0.200000	0.000000	0.000000
163.800000	22.586609	-10.902493	-1.572254	0.200000	0.000000	0.000000
163.900000	22.586580	-10.922493	-1.572254	0.200000	0.000000	0.000000
164.000000	22.586551	-10.942493	-1.572254	0.200000	0.000000	0.000000
164.100000	22.586521	-10.962493	-1.572254	0.200000	0.000000	0.000000
164.200000	22.586492	-10.982493	-1.572254	0.200000	0.000000	0.000000
164.300000	22.586463	-11.002493	-1.572254	0.200000	0.000000	0.000000
164.400000	22.586434	-11.022493	-1.572254	0.200000	0.000000	0.000000
164.500000	22.586405	-11.042493	-1.572254	0.200000	0.000000	0.000000
164.600000	22.586376	-11.062493	-1.572254	0.200000	0.000000	0.000000
164.700000	22.586347	-11.082493	-1.572254	0.200000	0.000000	0.000000
164.800000	22.586317	-11.102493	-1.572254	0.200000	0.000000	0.000000
164.900000	22.586288	-11.122493	-1.572254	0.200000	0.000000	0.000000
165.000000	22.586259	-11.142493	-1.572254	0.200000	0.000000	0.000000
165.100000	22.586230	-11.162493	-1.572254	0.200000	0.000000	0.000000
165.200000	22.586201	-11.182493	-1.572254	0.200000	0.000000	0.000000
165.300000	22.586172	-11.202493	-1.572254	0.200000	0.000000	0.000000
165.400000	22.586142	-11.222493	-1.572254	0.200000	0.000000	0.000000
165.500000	22.586113	-11.242493	-1.572254	0.200000	0.000000	0.000000
165.600000	22.586084	-11.262493	-1.572254	0.200000	0.000000	0.000000
165.700000	22.586055	-11.282493	-1.572254	0.200000	0.000000	0.000000
165.800000	22.586026	-11.302493	-1.572254	0.200000	0.000000	0.000000
165.900000	22.585997	-11.322493	-1.572254	0.200000	0.000000	0.000000
166.000000	22.585967	-11.342493	-1.572254	0.200000	0.000000	0.000000
166.100000	22.585938	-11.362493	-1.572254	0.200000	0.000000	0.000000
166.200000	22.585909	-11.382493	-1.572254	0.200000	0.000000	0.000000
166.300000	22.585880	-11.402493	-1.572254	0.200000	0.000000	0.000000
166.400000	22.585851	-11.422493	-1.572254	0.200000	0.000000	0.000000
166.500000	22.585822	-11.442493	-1.572254	0.200000	0.000000	0.000000
166.600000	22.585792	-11.462493	-1.572254	0.200000	0.000000	0.000000
166.700000	22.585763	-11.482493	-1.572254	0.200000	0.000000	0.000000
166.800000	22.585734	-11.502493	-1.572254	0.200000	0.000000	0.000000
166.900000	22.585705	-11.522493	-1.572254	0.200000	0.000000	0.000000
167.000000	22.585676	-11.542493	-1.572254	0.200000	0.000000	0.000000
167.100000	22.585647	-11.562493	-1.572254	0.200000	0.000000	0.000000
167.200000	22.585618	-11.582493	-1.572254	0.200000	0.000000	0.000000
167.300000	22.585588	-11.602493	-1.572254	0.200000	0.000000	0.000000
167.400000	22.585559	-11.622493	-1.572254	0.200000	0.000000	0.000000
167.500000	22.585530	-11.642493	-1.572254	0.200000	0.000000	0.000000
167.600000	22.585501	-11.662493	-1.572254	0.200000	0.000000	0.000000
167.700000	22.585472	-11.682492	-1.572254	0.200000	0.000000	0.000000
167.800000	22.585443	-11.702492	-1.572254	0.200000	0.000000	0.000000
167.900000	22.585413	-11.722492	-1.572254	0.200000	0.000000	0.000000
168.000000	22.585384	-11.742492	-1.572254	0.200000	0.000000	0.000000
168.100000	22.585355	-11.762492	-1.572254	0.200000	0.000000	0.000000
168.200000	22.585326	-11.782492	-1.572254	0.200000	0.000000	0.000000
168.300000	22.585297	-11.802492	-1.572254	0.200000	0.000000	0.000000
168.400000	22.585268	-11.822492	-1.572254	0.200000	0.000000	0.000000
168.500000	22.585238	-11.842492	-1.572254	0.200000	0.000000	0.000000
168.600000	22.585209	-11.862492	-1.572254	0.200000	0.000000	0.000000
168.700000	22.585180	-11.882492	-1.572254	0.200000	0.000000	0.000000
168.800000	22.585151	-11.902492	-1.572254	0.200000	0.000000	0.000000
168.900000	22.585122	-11.922492	-1.572254	0.200000	0.000000	0.000000
169.000000	22.585093	-11.942492	-1.572254	0.200000	0.000000	0.000000
169.100000	22.585063	-11.962492	-1.572254	0.200000	0.000000	0.000000
169.200000	22.585034	-11.982492	-1.572254	0.200000	0.000000	0.000000
169.300000	22.585005	-12.002492	-1.572254	0.200000	0.000000	0.000000
169.400000	22.584976	-12.022492	-1.572254	0.200000	0.000000	0.000000
169.500000	22.584947	-12.042492	-1.572254	0.200000	0.000000	0.000000
169.600000	22.584918	-12.062492	-1.572254	0.200000	0.000000	0.000000
169.700000	22.584889	-12.082492	-1.572254	0.200000	0.000000	0.000000
169.800000	22.584859	-12.102492	-1.572254	0.200000	0.000000	0.000000
169.900000	22.584830	-12.122492	-1.572254	0.200000	0.000000	0.000000
170.000000	22.584801	-12.142492	-1.572254	0.200000	0.000000	0.000000
170.100000	22.584772	-12.162492	-1.572254	0.200000	0.000000	0.000000
170.200000	22.584743	-12.182492	-1.572254	0.200000	0.000000	0.000000
170.300000	22.584714	-12.202492	-1.572254	0.200000	0.000000	0.000000
170.400000	22.584684	-12.222492	-1.572254	0.200000	0.000000	0.000000
170.500000	22.584655	-12.242492	-1.572254	0.200000	0.000000	0.000000
170.600000	22.584626	-12.262492	-1.572254	0.200000	0.000000	0.000000
170.700000	22.584597	-12.282492	-1.572254	0.200000	0.000000	0.000000
170.800000	22.584568	-12.302492	-1.572254	0.200000	0.000000	0.000000
170.900000	22.584539	-12.322492	-1.572254	0.200000	0.000000	0.000000
171.000000	22.584509	-12.342492	-1.572254	0.200000	0.000000	0.000000
171.100000	22.584480	-12.362492	-1.572254	0.200000	0.000000	0.000000
171.200000	22.584451	-12.382492	-1.572254	0.200000	0.000000	0.000000
171.300000	22.584422	-12.402492	-1.572254	0.200000	0.000000	0.000000
171.400000	22.584393	-12.422492	-1.572254	0.200000	0.000000	0.000000
171.500000	22.584364	-12.442492	-1.572254	0.200000	0.000000	0.000000
171.600000	22.584334	-12.462492	-1.572254	0.200000	0.000000	0.000000
171.700000	22.584305	-12.482492	-1.572254	0.200000	0.000000	0.000000
171.800000	22.584276	-12.502492	-1.572254	0.200000	0.000000	0.000000
171.900000	22.584247	-12.522492	-1.572254	0.200000	0.166667	0.000000
172.000000	22.584551	-12.542489	-1.555588	0.200000	0.166667	0.000000
172.100000	22.585189	-12.562479	-1.538921	0.200000	0.166667	0.000000
172.200000	22.586159	-12.582456	-1.522254	0.200000	0.166667	0.000000
172.300000	22.587462	-12.602413	-1.505588	0.200000	0.166667	0.000000
172.400000	22.589098	-12.622346	-1.488921	0.200000	0.166667	0.000000
172.500000	22.591066	-12.642249	-1.472254	0.200000	0.166667	0.000000
172.600000	22.593365	-12.662116	-1.455588	0.200000	0.166667	0.000000
172.700000	22.595995	-12.681943	-1.438921	0.200000	0.166667	0.000000
172.800000	22.598954	-12.701723	-1.422254	0.200000	0.166667	0.000000
172.900000	22.602244	-12.721450	-1.405588	0.200000	0.166667	0.000000
173.000000	22.605861	-12.741120	-1.388921	0.200000	0.166667	0.000000
173.100000	22.609806	-12.760727	-1.372254	0.200000	0.166667	0.000000
173.200000	22.614077	-12.780266	-1.355588	0.200000	0.166667	0.000000
173.300000	22.618673	-12.799731	-1.338921	0.200000	0.166667	0.000000
173.400000	22.623593	-12.819116	-1.322254	0.200000	0.166667	0.000000
173.500000	22.628835	-12.838417	-1.305588	0.200000	0.166667	0.000000
173.600000	22.634398	-12.857628	-1.288921	0.200000	0.166667	0.000000
173.700000	22.640281	-12.876743	-1.272254	0.200000	0.166667	0.000000
173.800000	22.646481	-12.895758	-1.255588	0.200000	0.166667	0.000000
173.900000	22.652997	-12.914666	-1.238921	0.200000	0.166667	0.000000
174.000000	22.659828	-12.933464	-1.222254	0.200000	0.166667	0.000000
174.100000	22.666971	-12.952145	-1.205588	0.200000	0.166667	0.000000
174.200000	22.674424	-12.970704	-1.188921	0.200000	0.166667	0.000000
174.300000	22.682186	-12.989137	-1.172254	0.200000	0.166667	0.000000
174.400000	22.690253	-13.007437	-1.155588	0.200000	0.166667	0.000000
174.500000	22.698625	-13.025601	-1.138921	0.200000	0.166667	0.000000
174.600000	22.707298	-13.043623	-1.122254	0.200000	0.166667	0.000000
174.700000	22.716270	-13.061497	-1.105588	0.200000	0.166667	0.000000
174.800000	22.725539	-13.079220	-1.088921	0.200000	0.166667	0.000000
174.900000	22.735102	-13.096785	-1.072254	0.200000	0.166667	0.000000
175.000000	22.744956	-13.114189	-1.055588	0.200000	0.166667	0.000000
175.100000	22.755099	-13.131426	-1.038921	0.200000	0.166667	0.000000
175.200000	22.765528	-13.148492	-1.022254	0.200000	0.166667	0.000000
175.300000	22.776240	-13.165382	-1.005588	0.200000	0.166667	0.000000
175.400000	22.787231	-13.182090	-0.988921	0.200000	0.166667	0.000000
175.500000	22.798500	-13.198613	-0.972254	0.200000	0.166667	0.000000
175.600000	22.810043	-13.214946	-0.955588	0.200000	0.166667	0.000000
175.700000	22.821856	-13.231085	-0.938921	0.200000	0.166667	0.000000
175.800000	22.833937	-13.247024	-0.922254	0.200000	0.166667	0.000000
175.900000	22.846281	-13.262760	-0.905588	0.200000	0.166667	0.000000
176.000000	22.858886	-13.278288	-0.888921	0.200000	0.166667	0.000000
176.100000	22.871748	-13.293603	-0.872254	0.200000	0.166667	0.000000
176.200000	22.884864	-13.308702	-0.855588	0.200000	0.166667	0.000000
176.300000	22.898229	-13.323581	-0.838921	0.200000	0.166667	0.000000
176.400000	22.911840	-13.338235	-0.822254	0.200000	0.166667	0.000000
176.500000	22.925694	-13.352659	-0.805588	0.200000	0.166667	0.000000
176.600000	22.939786	-13.366851	-0.788921	0.200000	0.166667	0.000000
176.700000	22.954113	-13.380806	-0.772254	0.200000	0.166667	0.000000
176.800000	22.968670	-13.394521	-0.755588	0.200000	0.166667	0.000000
176.900000	22.983454	-13.407990	-0.738921	0.200000	0.166667	0.000000
177.000000	22.998461	-13.421212	-0.722254	0.200000	0.166667	0.000000
177.100000	23.013685	-13.434182	-0.705588	0.200000	0.166667	0.000000
177.200000	23.029124	-13.446896	-0.688921	0.200000	0.166667	0.000000
177.300000	23.044772	-13.459351	-0.672254	0.200000	0.166667	0.000000
177.400000	23.060626	-13.471543	-0.655588	0.200000	0.166667	0.000000
177.500000	23.076681	-13.483470	-0.638921	0.200000	0.166667	0.000000
177.600000	23.092932	-13.495127	-0.622254	0.200000	0.166667	0.000000
177.700000	23.109376	-13.506512	-0.605588	0.200000	0.166667	0.000000
177.800000	23.126006	-13.517621	-0.588921	0.200000	0.166667	0.000000
177.900000	23.142820	-13.528452	-0.572254	0.200000	0.166667	0.000000
178.000000	23.159812	-13.539001	-0.555588	0.200000	0.166667	0.000000
178.100000	23.176977	-13.549265	-0.538921	0.200000	0.166667	0.000000
178.200000	23.194311	-13.559242	-0.522254	0.200000	0.166667	0.000000
178.300000	23.211809	-13.568928	-0.505588	0.200000	0.166667	0.000000
178.400000	23.229466	-13.578322	-0.488921	0.200000	0.166667	0.000000
178.500000	23.247277	-13.587419	-0.472254	0.200000	0.166667	0.000000
178.600000	23.265237	-13.596219	-0.455588	0.200000	0.166667	0.000000
178.700000	23.283341	-13.604719	-0.438921	0.200000	0.166667	0.000000
178.800000	23.301584	-13.612915	-0.422254	0.200000	0.166667	0.000000
178.900000	23.319962	-13.620806	-0.405588	0.200000	0.166667	0.000000
179.000000	23.338468	-13.628390	-0.388921	0.200000	0.166667	0.000000
179.100000	23.357098	-13.635664	-0.372254	0.200000	0.166667	0.000000
179.200000	23.375847	-13.642627	-0.355588	0.200000	0.166667	0.000000
179.300000	23.394709	-13.649276	-0.338921	0.200000	0.166667	0.000000
179.400000	23.413680	-13.655611	-0.322254	0.200000	0.166667	0.000000
179.500000	23.432753	-13.661628	-0.305588	0.200000	0.166667	0.000000
179.600000	23.451924	-13.667326	-0.288921	0.200000	0.166667	0.000000
179.700000	23.471188	-13.672704	-0.272254	0.200000	0.166667	0.000000
179.800000	23.490538	-13.677760	-0.255588	0.200000	0.166667	0.000000
179.900000	23.509970	-13.682493	-0.238921	0.200000	0.166667	0.000000
180.000000	23.529478	-13.686902	-0.222254	0.200000	0.166667	0.000000
180.100000	23.549057	-13.690985	-0.205588	0.200000	0.166667	0.000000
180.200000	23.568701	-13.694741	-0.188921	0.200000	0.166667	0.000000
180.300000	23.588405	-13.698169	-0.172254	0.200000	0.166667	0.000000
180.400000	23.608163	-13.701268	-0.155588	0.200000	0.166667	0.000000
180.500000	23.627971	-13.704038	-0.138921	0.200000	0.166667	0.000000
180.600000	23.647821	-13.706477	-0.122254	0.200000	0.166667	0.000000
180.700000	23.667710	-13.708584	-0.105588	0.200000	0.166667	0.000000
180.800000	23.687631	-13.710360	-0.088921	0.200000	0.166667	0.000000
180.900000	23.707579	-13.711804	-0.072254	0.200000	0.166667	0.000000
181.000000	23.727548	-13.712916	-0.055588	0.200000	0.166667	0.000000
181.100000	23.747533	-13.713694	-0.038921	0.200000	0.166667	0.000000
181.200000	23.767528	-13.714139	-0.022254	0.200000	0.166667	0.000000
181.300000	23.787527	-13.714251	-0.005588	0.200000	0.000000	0.000000
181.400000	23.807527	-13.714362	-0.005588	0.200000	0.000000	0.000000
181.500000	23.827527	-13.714474	-0.005588	0.200000	0.000000	0.000000
181.600000	23.847526	-13.714586	-0.005588	0.200000	0.000000	0.000000
181.700000	23.867526	-13.714698	-0.005588	0.200000	0.000000	0.000000
181.800000	23.887526	-13.714809	-0.005588	0.200000	0.000000	0.000000
181.900000	23.907525	-13.714921	-0.005588	0.200000	0.000000	0.000000
182.000000	23.927525	-13.715033	-0.005588	0.200000	0.000000	0.000000
182.100000	23.947525	-13.715145	-0.005588	0.200000	0.000000	0.000000
182.200000	23.967525	-13.715256	-0.005588	0.200000	0.000000	0.000000
182.300000	23.987524	-13.715368	-0.005588	0.200000	0.000000	0.000000
182.400000	24.007524	-13.715480	-0.005588	0.200000	0.000000	0.000000
182.500000	24.027524	-13.715592	-0.005588	0.200000	0.000000	0.000000
182.600000	24.047523	-13.715703	-0.005588	0.200000	0.000000	0.000000
182.700000	24.067523	-13.715815	-0.005588	0.200000	0.000000	0.000000
182.800000	24.087523	-13.715927	-0.005588	0.200000	0.000000	0.000000
182.900000	24.107522	-13.716039	-0.005588	0.200000	0.000000	0.000000
183.000000	24.127522	-13.716150	-0.005588	0.200000	0.000000	0.000000
183.100000	24.147522	-13.716262	-0.005588	0.200000	0.000000	0.000000
183.200000	24.167521	-13.716374	-0.005588	0.200000	0.000000	0.000000
183.300000	24.187521	-13.716486	-0.005588	0.200000	0.000000	0.000000
183.400000	24.207521	-13.716597	-0.005588	0.200000	0.000000	0.000000
183.500000	24.227520	-13.716709	-0.005588	0.200000	0.000000	0.000000
183.600000	24.247520	-13.716821	-0.005588	0.200000	0.000000	0.000000
183.700000	24.267520	-13.716933	-0.005588	0.200000	0.000000	0.000000
183.800000	24.287520	-13.717044	-0.005588	0.200000	0.000000	0.000000
183.900000	24.307519	-13.717156	-0.005588	0.200000	0.000000	0.000000
184.000000	24.327519	-13.717268	-0.005588	0.200000	0.000000	0.000000
184.100000	24.347519	-13.717380	-0.005588	0.200000	0.000000	0.000000
184.200000	24.367518	-13.717491	-0.005588	0.200000	0.000000	0.000000
184.300000	24.387518	-13.717603	-0.005588	0.200000	0.000000	0.000000
184.400000	24.407518	-13.717715	-0.005588	0.200000	0.000000	0.000000
184.500000	24.427517	-13.717827	-0.005588	0.200000	0.000000	0.000000
184.600000	24.447517	-13.717938	-0.005588	0.200000	0.000000	0.000000
184.700000	24.467517	-13.718050	-0.005588	0.200000	0.000000	0.000000
184.800000	24.487516	-13.718162	-0.005588	0.200000	0.000000	0.000000
184.900000	24.507516	-13.718274	-0.005588	0.200000	0.000000	0.000000
185.000000	24.527516	-13.718385	-0.005588	0.200000	0.000000	0.000000
185.100000	24.547515	-13.718497	-0.005588	0.200000	0.000000	0.000000
185.200000	24.567515	-13.718609	-0.005588	0.200000	0.000000	0.000000
185.300000	24.587515	-13.718721	-0.005588	0.200000	0.000000	0.000000
185.400000	24.607515	-13.718832	-0.005588	0.200000	0.000000	0.000000
185.500000	24.627514	-13.718944	-0.005588	0.200000	0.000000	0.000000
185.600000	24.647514	-13.719056	-0.005588	0.200000	0.000000	0.000000
185.700000	24.667514	-13.719168	-0.005588	0.200000	0.000000	0.000000
185.800000	24.687513	-13.719279	-0.005588	0.200000	0.000000	0.000000
185.900000	24.707513	-13.719391	-0.005588	0.200000	0.000000	0.000000
186.000000	24.727513	-13.719503	-0.005588	0.200000	0.000000	0.000000
186.100000	24.747512	-13.719615	-0.005588	0.200000	0.000000	0.000000
186.200000	24.767512	-13.719726	-0.005588	0.200000	0.000000	0.000000
186.300000	24.787512	-13.719838	-0.005588	0.200000	0.000000	0.000000
186.400000	24.807511	-13.719950	-0.005588	0.200000	0.000000	0.000000
186.500000	24.827511	-13.720062	-0.005588	0.200000	0.000000	0.000000
186.600000	24.847511	-13.720173	-0.005588	0.200000	0.000000	0.000000
186.700000	24.867510	-13.720285	-0.005588	0.200000	0.000000	0.000000
186.800000	24.887510	-13.720397	-0.005588	0.200000	0.000000	0.000000
186.900000	24.907510	-13.720509	-0.005588	0.200000	0.000000	0.000000
187.000000	24.927510	-13.720620	-0.005588	0.200000	0.000000	0.000000
187.100000	24.947509	-13.720732	-0.005588	0.200000	0.000000	0.000000
187.200000	24.967509	-13.720844	-0.005588	0.200000	0.000000	0.000000
187.300000	24.987509	-13.720956	-0.005588	0.200000	0.000000	0.000000
187.400000	25.007508	-13.721067	-0.005588	0.200000	0.000000	0.000000
187.500000	25.027508	-13.721179	-0.005588	0.200000	0.000000	0.000000
187.600000	25.047508	-13.721291	-0.005588	0.200000	0.000000	0.000000
187.700000	25.067507	-13.721403	-0.005588	0.200000	0.000000	0.000000
187.800000	25.087507	-13.721514	-0.005588	0.200000	0.000000	0.000000
187.900000	25.107507	-13.721626	-0.005588	0.200000	0.000000	0.000000
188.000000	25.127506	-13.721738	-0.005588	0.200000	0.000000	0.000000
188.100000	25.147506	-13.721850	-0.005588	0.200000	0.000000	0.000000
188.200000	25.167506	-13.721961	-0.005588	0.200000	0.000000	0.000000
188.300000	25.187505	-13.722073	-0.005588	0.200000	0.000000	0.000000
188.400000	25.207505	-13.722185	-0.005588	0.200000	0.000000	0.000000
188.500000	25.227505	-13.722297	-0.005588	0.200000	0.000000	0.000000
188.600000	25.247505	-13.722408	-0.005588	0.200000	0.000000	0.000000
188.700000	25.267504	-13.722520	-0.005588	0.200000	0.000000	0.000000
188.800000	25.287504	-13.722632	-0.005588	0.200000	0.000000	0.000000
188.900000	25.307504	-13.722744	-0.005588	0.200000	0.000000	0.000000
189.000000	25.327503	-13.722855	-0.005588	0.200000	0.000000	0.000000
189.100000	25.347503	-13.722967	-0.005588	0.200000	0.000000	0.000000
189.200000	25.367503	-13.723079	-0.005588	0.200000	0.000000	0.000000
189.300000	25.387502	-13.723191	-0.005588	0.200000	0.000000	0.000000
189.400000	25.407502	-13.723303	-0.005588	0.200000	0.000000	0.000000
189.500000	25.427502	-13.723414	-0.005588	0.200000	0.000000	0.000000
189.600000	25.447501	-13.723526	-0.005588	0.200000	0.000000	0.000000
189.700000	25.467501	-13.723638	-0.005588	0.200000	0.000000	0.000000
189.800000	25.487501	-13.723750	-0.005588	0.200000	0.000000	0.000000
189.900000	25.507500	-13.723861	-0.005588	0.200000	0.000000	0.000000
190.000000	25.527500	-13.723973	-0.005588	0.200000	0.000000	0.000000
190.100000	25.547500	-13.724085	-0.005588	0.200000	0.000000	0.000000
190.200000	25.567500	-13.724197	-0.005588	0.200000	0.000000	0.000000
190.300000	25.587499	-13.724308	-0.005588	0.200000	0.000000	0.000000
190.400000	25.607499	-13.724420	-0.005588	0.200000	0.000000	0.000000
190.500000	25.627499	-13.724532	-0.005588	0.200000	0.000000	0.000000
190.600000	25.647498	-13.724644	-0.005588	0.200000	0.000000	0.000000
190.700000	25.667498	-13.724755	-0.005588	0.200000	0.000000	0.000000
190.800000	25.687498	-13.724867	-0.005588	0.200000	0.000000	0.000000
190.900000	25.707497	-13.724979	-0.005588	0.200000	0.000000	0.000000
191.000000	25.727497	-13.725091	-0.005588	0.200000	0.000000	0.000000
191.100000	25.747497	-13.725202	-0.005588	0.200000	0.000000	0.000000
191.200000	25.767496	-13.725314	-0.005588	0.200000	0.000000	0.000000
191.300000	25.787496	-13.725426	-0.005588	0.200000	0.000000	0.000000
191.400000	25.807496	-13.725538	-0.005588	0.200000	0.000000	0.000000
191.500000	25.827495	-13.725649	-0.005588	0.200000	0.000000	0.000000
191.600000	25.847495	-13.725761	-0.005588	0.200000	0.000000	0.000000
191.700000	25.867495	-13.725873	-0.005588	0.200000	0.000000	0.000000
191.800000	25.887495	-13.725985	-0.005588	0.200000	0.000000	0.000000
191.900000	25.907494	-13.726096	-0.005588	0.200000	0.000000	0.000000
192.000000	25.927494	-13.726208	-0.005588	0.200000	0.000000	0.000000
192.100000	25.947494	-13.726320	-0.005588	0.200000	0.000000	0.000000
192.200000	25.967493	-13.726432	-0.005588	0.200000	0.000000	0.000000
192.300000	25.987493	-13.726543	-0.005588	0.200000	0.000000	0.000000
192.400000	26.007493	-13.726655	-0.005588	0.200000	0.000000	0.000000
192.500000	26.027492	-13.726767	-0.005588	0.200000	0.000000	0.000000
192.600000	26.047492	-13.726879	-0.005588	0.200000	0.000000	0.000000
192.700000	26.067492	-13.726990	-0.005588	0.200000	0.000000	0.000000
192.800000	26.087491	-13.727102	-0.005588	0.200000	0.000000	0.000000
192.900000	26.107491	-13.727214	-0.005588	0.200000	0.000000	0.000000
193.000000	26.127491	-13.727326	-0.005588	0.200000	0.000000	0.000000
193.100000	26.147491	-13.727437	-0.005588	0.200000	0.000000	0.000000
193.200000	26.167490	-13.727549	-0.005588	0.200000	0.000000	0.000000
193.300000	26.187490	-13.727661	-0.005588	0.200000	0.000000	0.000000
193.400000	26.207490	-13.727773	-0.005588	0.200000	0.000000	0.000000
